dataset_name,group,gen_base_type,gen_imbalance_ratio,gen_n_classes,gen_n_features,gen_n_samples_test,gen_n_samples_train,gen_noise,gen_noise_scale,gen_noise_type,gen_outlier_frac,gen_overlap,gen_spatial_distortion,gen_subsampled_to,CV,HDB,HDB_mean_f1,HDB_std_f1,IR,attr_ent.mean,attr_ent.sd,c2,can_cor.mean,can_cor.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,f1.mean,f1.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,joint_ent.mean,joint_ent.sd,lh_trace,lsc,mut_inf.mean,mut_inf.sd,n1,n2.mean,n2.sd,n3.mean,n3.sd,nr_attr,nr_class,nr_inst,pIR_cv,p_trace,roy_root,sd_ratio,t1,w_lambda,cluster,dist_to_centroid,is_representative
openml_41919_CPMP-2015-runtime-classif,real_openml_multiclass,real_openml,2.6667,4,22,106,421,0.0,0.0,,0.0,0.0,False,421,0.4101705184551965,0.7600556402872514,0.7842470006873695,0.5960713562507951,2.677419354838709,2.135662760987827,0.5813720561264378,0.0741168465377928,0.4665229279764096,0.1692919623797955,1.8792394563936263,0.3205003673608485,0.2675871408440525,0.3212634634736124,0.2682242530841575,1.0023809523809524,1.961261418219325,9.327769946271191,0.838930525617675,0.1119191545866002,0.0618545912511676,0.0210584244030372,0.9274424514525748,0.0204329274600994,0.644337337546999,0.0628368390689287,3.8134350427814994,0.6098300229039508,1.0667958778878703,0.993714772541342,0.2014671745999545,0.0934595572262042,0.7030878859857482,0.5093972675909602,0.1257565454565974,0.5439429928741093,0.4986578525254637,22.0,4.0,421.0,0.299529524204599,0.7102504640358509,0.7140219062982343,,0.8194774346793349,0.4231219351752617,117,1.8160384674886045,False
openml_41939_MIP-2016-PAR10-classifica,real_openml_multiclass,real_openml,84.0,5,143,44,174,0.0,0.0,,0.0,0.0,False,174,0.750302708982418,2.131318374156131,3.4700915775004475,7.3958699391311375,63.0,1.4052050670579472,0.9605247209694098,0.1524692273598989,0.6818931674439686,0.2534353764778683,1.804507628694553,,,0.0499945026372791,0.1352487197295382,0.7525769028659204,1.779001874887709,27.242483169589967,,,,,0.3530881699784427,0.3795932351422882,0.0,0.0,3.143473960558607,0.9170752794218568,6.012504272478184,0.98880301228696,0.0662387351938928,0.0495871144605616,,,,,,143.0,5.0,174.0,1.2275759865950044,2.052601637378509,2.506619317500781,,,0.0361650303857041,95,0.04037379684875247,False
openml_41972_Indian_pines,real_openml_multiclass,real_openml,202.5,8,220,1829,7315,0.0,0.0,,0.0,0.0,False,1995,1.1757799862508114,1.0259958388930075,21.208600043892996,21.759935393780268,202.5,3.5583468886980323,0.1146783138104208,0.2317230699931067,0.711814977647945,0.2452107100431715,2.0766995693428565,0.5966794045981386,0.3333537919501671,0.5918222706895024,0.3289345190918998,0.9941689896184148,10.04283763063124,3.003491239268626,0.3820106247643251,0.2676019645732022,1.5386681897383148e-20,8.141866760587053e-20,0.0919438845858289,0.195483453538266,0.0,0.0,4.943617915752698,0.2460371395600576,35.59101529398267,0.992972405952224,0.6914285422881903,0.2791611826224976,,,,,,220.0,8.0,1995.0,1.740657307245138,3.907533690746869,21.665680921434827,,,0.0002090006414003,109,0.0,True
openml_41_glass,real_openml_multiclass,real_openml,8.4444,6,9,43,171,0.0,0.0,,0.0,0.0,False,171,0.7657246611507086,0.7605338045565668,4.038296301484917,3.0712608500950367,8.714285714285714,2.0133231257717834,0.6255367816647759,0.1372331877058992,0.4952402596816022,0.2793125677497545,2.1710541960089595,0.2258034229398582,0.1858452032418385,0.2271316783689162,0.1869384103197317,1.0058823529411762,0.8775399847475475,6.237392686621452,0.7418372916022503,0.220974435597725,0.0005803555281076,0.0014870376751154,0.2423777527884163,0.2896679290052132,0.0509401709401709,0.1510175457156929,3.8363065324162,0.5652730526934941,5.338017573345689,0.9700420642248896,0.3480707893645435,0.1466219804361467,0.52046783625731,0.4050944338153044,0.1483825385792231,0.2982456140350877,0.4588314677411235,9.0,6.0,171.0,0.6404213726292659,1.538376616059349,4.254550775763367,,0.6023391812865497,0.0791696837652699,51,0.7286772082930321,False
openml_42167_stress,real_openml_multiclass,real_openml,53.0,3,12,41,161,0.0,0.0,,0.0,0.0,False,161,0.9928178486425951,0.9801047565941804,8.59048277981607,8.419573033938127,63.5,1.6848646605966204,0.9211888354377726,0.6246184950376095,0.5940048923253304,0.2478400924113175,0.8118923115303618,0.2368506246265645,0.1751299983298905,0.2383309410304806,0.1762245608194524,1.0062500000000008,1.0240285242124398,7.31919453218728,0.8821943956473347,0.1466129430563157,0.0518880724218866,0.089872777741521,0.3244198952068761,0.4707290732220314,0.0712788259958071,0.1234585481285992,2.3858305159493334,0.8553551583245453,1.6621372884129524,0.8498900505381737,0.1109264561776491,0.1358587229090329,0.2670807453416149,0.3194250049265069,0.1730580644812757,0.186335403726708,0.3905920017118146,12.0,3.0,161.0,0.9237425518088452,0.7671083356193051,1.4494925753899062,,0.3478260869565217,0.3366590510633173,87,0.0,True
openml_42169_epiparo_extract,real_openml_multiclass,real_openml,123.0,6,18,45,179,0.0,0.0,,0.0,0.0,False,179,1.0898437655123687,0.8812100317550242,7.536901818922055,6.641593491186804,96.0,1.5994435926594854,0.6213898243960903,0.300135088894893,0.4989462595368025,0.2072109947394278,1.7552355461214402,0.1518833535711197,0.1228229051710788,0.1527366308383734,0.1235129214922647,1.0056179775280905,0.8322955035932048,11.501047079713535,0.8433252988976357,0.1331250002669909,,,0.3144057224304729,0.376398812117277,0.0655328693404567,0.1653012129159882,3.202063856541323,0.5880071079031263,2.96753156593521,0.9457257888330576,0.1526152822396027,0.1118990536400109,0.5027932960893855,0.4526451463231429,0.157844314735833,0.3798882681564245,0.486720265305795,18.0,6.0,179.0,1.2321102935791384,1.4164824348924443,1.9801149711193475,,0.6424581005586593,0.1423494875078618,6,0.9233362776357319,False
openml_42345_Traffic_violations,real_openml_multiclass,real_openml,9.8066,3,20,14068,56272,0.0,0.0,,0.0,0.0,False,1998,0.6023043760031939,0.715843181826346,2.519954742119479,1.803892420657197,9.806060606060608,1.4576382759585504,1.4498096121889397,0.1961048686748645,0.3870446051965698,0.1837952299595544,1.2343556480042084,0.0472883831367656,0.0850094159166389,0.0438797438062989,0.0893788302576344,0.9522722204857326,0.502836375231862,34.76786392662054,0.981751808583019,0.0417774616744867,0.2301250393600034,0.3985882602653137,0.3319290854835878,0.5749180405674473,0.3294716517465332,0.5706616404786348,2.656491149026416,1.4092829459919287,0.4355771115072181,0.9987823158493828,0.035502774936343,0.0902280264247744,0.6216216216216216,0.482918788506112,0.0972946279394594,0.4269269269269269,0.4947553333977856,20.0,3.0,1998.0,0.596346594211942,0.3333877393794227,0.364808943521597,,0.8503503503503503,0.6842781748713433,93,0.0,True
openml_42530_Midwest_Survey,real_openml_multiclass,real_openml,8.0638,10,26,556,2222,0.0,0.0,,0.0,0.0,False,2222,0.6509455674548038,1.3006065996058227,9.482146246257503,12.332541986310089,8.08,1.1549881205078754,0.7358401219371975,0.0568408397737197,0.3348785813304913,0.2796642070550271,3.0627173090519912,0.1241397168052021,0.1390778067799836,0.1241956104192521,0.1391404262337342,1.0004502476361987,0.9501847187262134,16.199394481505347,0.8886153630544048,0.1375328219190222,0.333215148372371,0.3088375323336171,0.6490870343365561,0.281240640624244,0.4036166237522919,0.4299842475343606,4.02864173878126,0.438663945322408,3.6735588390076894,0.9989064838076968,0.1890636907786065,0.4125124327129266,,,,,,26.0,10.0,2222.0,0.6305536249541897,1.6349895277670392,1.993902211266446,,,0.0964991145537407,25,0.5366274347907525,True
openml_42532_Midwest_Survey_nominal,real_openml_multiclass,real_openml,8.0638,10,27,556,2222,0.0,0.0,,0.0,0.0,False,2222,0.6509455674548038,1.5742030737220851,10.703529427092802,16.84952892380428,8.08,1.2403500806966103,0.8469912186646147,0.0568408397737197,0.3509635285179439,0.3033097776294742,3.0627173090519912,0.1195757105906931,0.1367728513281622,0.1196295492717335,0.1368344329811691,1.000450247636199,0.9436640176600352,15.625954801103662,0.8821642290508512,0.1726792265133323,0.376767937522986,0.3106379658973752,0.6299122101199868,0.281687389457512,0.4322590943868772,0.400372877346445,4.107065459112294,0.5851484982946276,6.46140568247474,0.9985963942928946,0.1960019306363072,0.3950996906218666,,,,,,27.0,10.0,2222.0,0.6305536249541897,1.844553154793019,4.517381931426977,,,0.0464395100580113,25,0.5366274347907525,False
openml_42544_Touch2,real_openml_multiclass,real_openml,1.7407,8,10,53,212,0.0,0.0,,0.0,0.0,False,212,0.224837269581377,0.98889766681805,4.478890257552417,4.429164125627681,1.7272727272727273,2.08415818339505,0.7173328099799745,0.0084847513537706,0.5299490003727977,0.2830717074566153,2.965839814882638,0.2890523369408887,0.2498406582733023,0.2904222532297082,0.2510247372224651,1.0047393364928914,1.2081316388347263,5.162500537403616,0.6891471403439156,0.2213282158296002,,,0.2806567693944585,0.2437457759518798,0.0,0.0,4.475501241639237,0.5549432580257572,8.432230812445269,0.9759255962976148,0.5744967566384511,0.2842324182207186,0.4056603773584906,0.3831941308355439,0.1323049813248481,0.1886792452830188,0.3921796557839304,10.0,8.0,212.0,0.2027883636735127,2.4466991503473143,4.924057482008689,,0.5849056603773585,0.0175382384351694,51,2.251445417380219,False
openml_42585_penguins,real_openml_multiclass,real_openml,2.2353,3,6,69,275,0.0,0.0,,0.0,0.0,False,275,0.3080839211632746,0.224798312805462,6.774480199225167,1.522891718919828,2.259259259259259,2.163593763824106,0.6519313317391315,0.0649716960805436,0.9023248811109508,0.0929789404196007,1.5119416786397282,0.4275204970935538,0.2325275823653286,0.4290807908785666,0.233376223176881,1.0036496350364958,1.1872922703588908,2.380435084748164,0.4484262241764318,0.2873809772197678,0.0,0.0,0.1210407239819004,0.1251879690695655,0.0,0.0,3.04038194118712,0.481899674851249,17.245586566802697,0.8367338842975207,0.6351535012767142,0.3103042953025539,0.029090909090909,0.1779085682943055,0.0972018737568921,0.0036363636363636,0.0603022689155527,6.0,3.0,275.0,0.237339551685574,1.637025465505335,14.913761899203374,,0.08,0.0188601440249564,26,1.6262405709621075,True
openml_42768_Midwest_survey,real_openml_multiclass,real_openml,8.0638,10,24,556,2222,0.0,0.0,,0.0,0.0,False,2222,0.6509455674548038,1.6436458375053216,10.564863936133698,17.36489463243624,8.08,1.0927888494148317,0.7103240980427872,0.0568408397737197,0.3262322287789712,0.2860945007809445,3.0627173090519912,0.1375960630538187,0.1429671245540744,0.1376580153559585,0.1430314951639581,1.0004502476361976,0.9716000977478104,18.338690138145733,0.898084038201981,0.1643136157972181,,,0.6047389358265226,0.2851480260813503,0.3977667029619433,0.3985745042833134,3.9884976488088006,0.3923957131985817,5.393511124182959,0.9990190963290748,0.1670085096580223,0.4086795678588434,,,,,,24.0,10.0,2222.0,0.6305536249541897,1.6126477108636377,4.261531048356148,1.7735395581056876,,0.0739666275947129,91,1.3290291548058584,True
openml_43028_dgf_96f4164d-956d-4c1c-b1,real_openml_multiclass,real_openml,39.8,6,53,142,567,0.0,0.0,,0.0,0.0,False,567,1.2595667521361804,1.6794813819052288,31.667475446714327,53.18493542469768,39.75,1.1424773577481886,0.9962844198850191,0.3649545920135547,0.8238581485572082,0.1570919590802608,1.508276517572216,,,0.1708766045682814,0.1819853438068371,0.982865524368291,1.8222204216906912,8.974261148096522,,,,,0.2574291077032328,0.2973933353863169,0.0181102362204724,0.0701406432777721,2.482686945610862,0.9076986726537823,4537293.668368202,0.9342621364961166,0.1680669297095424,0.1278228728508241,0.2257495590828924,0.1763222320932801,0.2189389932197298,0.1146384479717813,0.3188664244021539,53.0,6.0,567.0,0.9936493439150204,3.492422779151253,4537283.712657561,,0.2204585537918871,2.6068320997754747e-09,99,0.0,True
openml_43044_drug-directory,real_openml_multiclass,real_openml,9857.2857,7,3,24043,96172,0.0,0.0,,0.0,0.0,False,1999,1.5537377438377218,1.2312788977166902,2.238566870434461,2.7563001486936445,9200.166666666666,2.4643576492926256,1.5098688449418678,0.426636759755083,0.3039770609328967,0.2300425498023158,1.165971928852544,0.0644215468126585,0.0913818461967797,0.063367080844297,0.1069425566620721,0.739734813682167,0.653156423790984,12.40969465838917,0.8695921678324985,0.1322983431610146,,,0.1967161442815606,0.255522004550049,0.1045781953674507,0.2206333135027537,3.536373041667108,1.4325186546723414,0.4984658816028423,0.9973826332876292,0.0939565364780612,0.0784791111879111,0.5822911455727864,,,0.3541770885442721,0.4783828600777246,3.0,7.0,1999.0,2.615624668785377,0.3830453101593079,0.3765226050302612,,0.4787393696848424,0.6472267274318244,129,1.522430724704851,True
openml_4340_Engine1,real_openml_multiclass,real_openml,257.0,3,5,77,306,0.0,0.0,,0.0,0.0,False,306,0.8423388832945329,0.266946716167259,1.6188558866770013,0.4321482628964619,211.0,2.583616330815381,0.002958716676766,0.437723690353053,0.3613390144204621,0.4078677367518684,0.9198607810099264,0.1999707765877267,0.2542651123065937,0.2006264184781783,0.2550987684125171,1.0032786885245903,0.7029182145612883,4.458452326928121,0.85663491992288,0.1704525073511208,0.0581230563967198,0.10067208677031,0.2859554159137404,0.4820969771798776,0.2185792349726776,0.3785903404522135,3.2971587049974125,0.1700273816360995,0.73595639748672,0.9315007048571062,0.2063184068278939,0.1693548929186946,0.1045751633986928,0.2788810307012098,0.1414584682676777,0.0490196078431372,0.2162626354299891,5.0,3.0,306.0,0.8341703555614554,0.4274878573677932,0.7306087336997134,,0.238562091503268,0.5747577498225973,130,0.0,True
openml_43921_car_evaluation,real_openml_multiclass,real_openml,18.6154,4,6,346,1382,0.0,0.0,,0.0,0.0,False,1382,1.0825055912446406,0.7746541433056934,0.8636358279118682,0.6690190723991715,18.615384615384617,1.79193894075254,0.2270908284705796,0.5069562793245246,0.2284483751404341,0.2248814901324503,1.205103129912393,0.0095032726783674,0.0077403549873999,0.0095101541212916,0.0077459598787738,1.0007241129616236,0.029642159120893,10.517585338143691,0.9574221421522348,0.0562258264785585,0.1111111111111111,0.1956312984628779,0.5436546427116093,0.1592191462560657,0.21024352386595,0.2394393887716822,2.8824622416292804,0.2999341128073906,0.3167325559662849,0.9929117598396584,0.1145798290356528,0.1034064629456004,0.2698986975397974,0.3983489984926278,0.0993752043554683,0.1685962373371924,0.3745304341789997,6.0,4.0,1382.0,0.7955011554733668,0.2577093495212963,0.2684373361945327,,0.447178002894356,0.7520470187790951,4,0.29374502621634063,False
openml_43923_mushroom,real_openml_multiclass,real_openml,2160.0,5,8,2592,10368,0.0,0.0,,0.0,0.0,False,2000,0.7663817354250111,1.116098228467788,2.8600375200587926,3.1920828094890243,1728.0,1.7070768024804697,0.3978171622090461,0.1494826666265185,0.3324181096752951,0.3919238674723855,1.7232298898390728,0.0148060257216195,0.0121062261515746,0.0149152220287576,0.0122046827690518,1.006409952096773,0.055864158970543,10.38522630638798,0.8867961891462651,0.2670754839666434,,,0.2657547302295219,0.3333489084104553,0.1377118644067796,0.3253328032303776,3.264375797893187,0.5143686804865639,3.588051050418821,0.9979175,0.1659308944263554,0.3268146061464796,0.3705,0.3937370833025249,0.1297876976954472,0.2065,0.4048947021880256,8.0,5.0,2000.0,1.4579420915580377,0.9028201522439226,3.443534003632819,,0.5555,0.1964621707672098,97,0.0,False
openml_44153_vehicle_reproduced,real_openml_multiclass,real_openml,1.0955,4,18,170,676,0.0,0.0,,0.0,0.0,False,676,0.0352555481887958,0.5748042923458149,0.754190817425052,0.4335121191037187,1.0943396226415094,2.9330501704658314,0.1351813419666068,0.0005460721042767,0.6734036141902636,0.269115890842766,1.9990928967963064,0.4061152993244932,0.3414857873705343,0.4067169516197885,0.3419916922407127,1.0014814814814803,2.251449784310543,8.133142575804214,0.8809034388299928,0.0769648243497051,0.0211116831845342,0.0516100078785464,0.756917655402683,0.147527313579022,0.1590365644564512,0.2577039910086006,4.686347192154337,0.1984206656726634,4.5551326929492335,0.9894217639438396,0.2457958751078003,0.113622682857849,0.4437869822485207,0.443489012785315,0.104359281110247,0.3180473372781065,0.4660628196176309,18.0,4.0,676.0,0.0336441530059816,1.5052640082217197,2.371027161907548,,0.7307692307692307,0.0849424423432484,46,0.03986383549792058,True
openml_44468_yeast_seed_0_nrows_2000_n,real_openml_multiclass,real_openml,92.6,10,8,297,1187,0.0,0.0,,0.0,0.0,False,1187,1.1092869294588157,2.767902505360366,12.029986213063443,33.29782897858897,92.5,2.330089153374141,1.4536025817619336,0.1504607260707983,0.4523584363976421,0.2387197691784392,2.49110189850608,0.0852352776554038,0.117112879037352,0.0853071455117742,0.1172116251410935,1.0008431703204042,0.4052180756623049,12.240712371967936,0.7065758199892693,0.1558749642774957,,,0.4707776089960013,0.3358290634040724,0.2280299336986049,0.271910833832906,4.617681499265385,1.3463615293880091,3.475821744894083,0.9977983901704012,0.2035095526148357,0.1535005982662909,0.6596461668070767,0.4790523735758268,0.1447899375186614,0.481044650379107,0.4998511621926105,8.0,10.0,1187.0,1.6280255412612994,2.035935137217208,1.0309198974100475,,0.8087615838247684,0.0731956570755024,19,6.427378727530082e-16,False
openml_44469_yeast_seed_1_nrows_2000_n,real_openml_multiclass,real_openml,92.6,10,8,297,1187,0.0,0.0,,0.0,0.0,False,1187,1.1092869294588157,2.767902505360366,12.029986213063443,33.29782897858897,92.5,2.330089153374141,1.4536025817619336,0.1504607260707983,0.4523584363976421,0.2387197691784392,2.49110189850608,0.0852352776554038,0.117112879037352,0.0853071455117742,0.1172116251410935,1.0008431703204042,0.4052180756623049,12.240712371967936,0.7065758199892693,0.1558749642774957,,,0.4707776089960013,0.3358290634040724,0.2280299336986049,0.271910833832906,4.617681499265385,1.3463615293880091,3.475821744894083,0.9977983901704012,0.2035095526148357,0.1535005982662909,0.6596461668070767,0.4790523735758268,0.1447899375186614,0.481044650379107,0.4998511621926105,8.0,10.0,1187.0,1.6280255412612994,2.035935137217208,1.0309198974100475,,0.8087615838247684,0.0731956570755024,19,6.427378727530082e-16,False
openml_44470_yeast_seed_2_nrows_2000_n,real_openml_multiclass,real_openml,92.6,10,8,297,1187,0.0,0.0,,0.0,0.0,False,1187,1.1092869294588157,2.767902505360366,12.029986213063443,33.29782897858897,92.5,2.330089153374141,1.4536025817619336,0.1504607260707983,0.4523584363976421,0.2387197691784392,2.49110189850608,0.0852352776554038,0.117112879037352,0.0853071455117742,0.1172116251410935,1.0008431703204042,0.4052180756623049,12.240712371967936,0.7065758199892693,0.1558749642774957,,,0.4707776089960013,0.3358290634040724,0.2280299336986049,0.271910833832906,4.617681499265385,1.3463615293880091,3.475821744894083,0.9977983901704012,0.2035095526148357,0.1535005982662909,0.6596461668070767,0.4790523735758268,0.1447899375186614,0.481044650379107,0.4998511621926105,8.0,10.0,1187.0,1.6280255412612994,2.035935137217208,1.0309198974100475,,0.8087615838247684,0.0731956570755024,19,6.427378727530082e-16,False
openml_44471_yeast_seed_3_nrows_2000_n,real_openml_multiclass,real_openml,92.6,10,8,297,1187,0.0,0.0,,0.0,0.0,False,1187,1.1092869294588157,2.767902505360366,12.029986213063443,33.29782897858897,92.5,2.330089153374141,1.4536025817619336,0.1504607260707983,0.4523584363976421,0.2387197691784392,2.49110189850608,0.0852352776554038,0.117112879037352,0.0853071455117742,0.1172116251410935,1.0008431703204042,0.4052180756623049,12.240712371967936,0.7065758199892693,0.1558749642774957,,,0.4707776089960013,0.3358290634040724,0.2280299336986049,0.271910833832906,4.617681499265385,1.3463615293880091,3.475821744894083,0.9977983901704012,0.2035095526148357,0.1535005982662909,0.6596461668070767,0.4790523735758268,0.1447899375186614,0.481044650379107,0.4998511621926105,8.0,10.0,1187.0,1.6280255412612994,2.035935137217208,1.0309198974100475,,0.8087615838247684,0.0731956570755024,19,6.427378727530082e-16,False
